,participant,trial no.,actual control,angular bias,response,group,dim
17,K-Reg-S-19,18,0.8,90,0,S,0.3295729443306981
18,K-Reg-S-19,19,0.3,90,0,S,0.3285733286080363
19,K-Reg-S-19,20,0.55,0,0,S,0.28113116947894884
20,K-Reg-S-19,21,0.8,0,1,S,0.16692560500254658
21,K-Reg-S-19,22,0.8,0,1,S,0.24862678698326504
22,K-Reg-S-19,23,0.3,90,0,S,0.3332015422939537
23,K-Reg-S-19,24,0.3,0,0,S,0.27672380921351014
24,K-Reg-S-19,25,0.3,0,0,S,0.20510220896613052
25,K-Reg-S-19,26,0.55,0,1,S,0.2824793351001957
26,K-Reg-S-19,27,0.55,90,0,S,0.30193504220315437
27,K-Reg-S-19,28,0.55,0,0,S,0.3000728869597423
28,K-Reg-S-19,29,0.8,90,0,S,0.41337476781333404
29,K-Reg-S-19,30,0.3,90,0,S,0.27168120523803396
30,K-Reg-S-19,31,0.55,0,1,S,0.22010063726872547
31,K-Reg-S-19,32,0.55,90,0,S,0.40366535148423544
32,K-Reg-S-19,33,0.8,90,0,S,0.23976092079702496
33,K-Reg-S-19,34,0.55,90,0,S,0.3443969732666323
34,K-Reg-S-19,35,0.8,90,0,S,0.38260522404272856
35,K-Reg-S-19,36,0.55,90,0,S,0.2519010041340806
36,K-Reg-S-19,37,0.3,0,0,S,0.3145586515032666
37,K-Reg-S-19,38,0.8,0,1,S,0.19207314729738081
38,K-Reg-S-19,39,0.8,0,1,S,0.18845273090842501
39,K-Reg-S-19,40,0.55,90,0,S,0.4204040928454511
40,K-Reg-S-19,41,0.8,0,1,S,0.2691152588326195
41,K-Reg-S-19,42,0.8,90,0,S,0.4175089126681426
42,K-Reg-S-19,43,0.55,0,1,S,0.2204873196447561
43,K-Reg-S-19,44,0.55,90,0,S,0.4547072126967172
44,K-Reg-S-19,45,0.3,0,0,S,0.2839187137138001
45,K-Reg-S-19,46,0.8,90,0,S,0.3663092655992236
46,K-Reg-S-19,47,0.55,90,0,S,0.4121001817315284
47,K-Reg-S-19,48,0.55,90,0,S,0.30679942155910245
48,K-Reg-S-19,49,0.55,0,1,S,0.25699839784348477
49,K-Reg-S-19,50,0.3,90,0,S,0.32198269021779413
50,K-Reg-S-19,51,0.3,90,0,S,0.4162404442724323
51,K-Reg-S-19,52,0.55,90,0,S,0.35380309232038837
52,K-Reg-S-19,53,0.55,0,1,S,0.2778119395360496
53,K-Reg-S-19,54,0.55,0,1,S,0.2264527104800705
54,K-Reg-S-19,55,0.3,0,0,S,0.3111009466706745
55,K-Reg-S-19,56,0.8,90,0,S,0.31530584259750677
56,K-Reg-S-19,57,0.8,0,1,S,0.19318570869185586
57,K-Reg-S-19,58,0.8,0,1,S,0.2367589907135864
58,K-Reg-S-19,59,0.55,0,1,S,0.2209392606023159
59,K-Reg-S-19,60,0.3,0,0,S,0.3389587462166453
0,K-Reg-S-2,1,0.8,0,1,S,0.23679485391231345
1,K-Reg-S-2,2,0.55,90,0,S,0.2042299613495713
2,K-Reg-S-2,3,0.55,0,1,S,0.19661085383978064
3,K-Reg-S-2,4,0.55,0,0,S,0.25334136800545815
4,K-Reg-S-2,5,0.8,0,1,S,0.21335493299703254
5,K-Reg-S-2,6,0.8,0,1,S,0.20425357789407975
6,K-Reg-S-2,7,0.8,90,0,S,0.19924089259217836
7,K-Reg-S-2,8,0.8,0,1,S,0.21352181377954174
8,K-Reg-S-2,9,0.55,0,0,S,0.2206875005726452
9,K-Reg-S-2,10,0.3,0,0,S,0.17424180577144147
10,K-Reg-S-2,11,0.55,0,0,S,0.23434144210077576
11,K-Reg-S-2,12,0.8,0,1,S,0.21483464025941132
12,K-Reg-S-2,13,0.55,0,1,S,0.2886781921764797
13,K-Reg-S-2,14,0.55,0,0,S,0.2580840178110234
14,K-Reg-S-2,15,0.3,90,0,S,0.24440863333968835
15,K-Reg-S-2,16,0.8,90,0,S,0.25541952972894644
16,K-Reg-S-2,17,0.8,90,0,S,0.23796159282237744
17,K-Reg-S-2,18,0.3,90,0,S,0.23587017932770402
18,K-Reg-S-2,19,0.3,90,0,S,0.22125667999574827
19,K-Reg-S-2,20,0.8,0,1,S,0.22235442474673708
20,K-Reg-S-2,21,0.55,0,0,S,0.33637073950955887
21,K-Reg-S-2,22,0.8,0,1,S,0.2384733789926816
22,K-Reg-S-2,23,0.55,90,0,S,0.22321821327546482
23,K-Reg-S-2,24,0.3,90,0,S,0.2416180333203525
24,K-Reg-S-2,25,0.3,0,0,S,0.24620164949165324
25,K-Reg-S-2,26,0.55,90,0,S,0.22914013081879175
26,K-Reg-S-2,27,0.55,0,0,S,0.23928649331127852
27,K-Reg-S-2,28,0.8,90,0,S,0.17378728067665236
28,K-Reg-S-2,29,0.55,90,0,S,0.17731142934140784
29,K-Reg-S-2,30,0.3,90,0,S,0.17866606014629513
30,K-Reg-S-2,31,0.55,90,0,S,0.19188291893753476
31,K-Reg-S-2,32,0.8,90,0,S,0.18475902643013337
32,K-Reg-S-2,33,0.3,90,0,S,0.238807865355891
33,K-Reg-S-2,34,0.8,90,0,S,0.26402110016305025
34,K-Reg-S-2,35,0.8,0,1,S,0.24259999801972607
35,K-Reg-S-2,36,0.55,90,0,S,0.22668626804228786
36,K-Reg-S-2,37,0.3,90,0,S,0.243279445261656
37,K-Reg-S-2,38,0.3,0,0,S,0.2321381640498503
38,K-Reg-S-2,39,0.8,0,1,S,0.2730546161123695
39,K-Reg-S-2,40,0.3,0,0,S,0.20215143110576797
40,K-Reg-S-2,41,0.3,0,0,S,0.24631257635414977
41,K-Reg-S-2,42,0.55,90,0,S,0.19134585017457617
42,K-Reg-S-2,43,0.55,90,0,S,0.1800517483463133
43,K-Reg-S-2,44,0.8,90,0,S,0.15811964469032955
44,K-Reg-S-2,45,0.8,90,0,S,0.152204659055106
45,K-Reg-S-2,46,0.3,0,0,S,0.24159416934459846
46,K-Reg-S-2,47,0.3,0,0,S,0.21453820517272026
47,K-Reg-S-2,48,0.55,90,0,S,0.2879648970556117
48,K-Reg-S-2,49,0.8,90,0,S,0.15652318922339345
49,K-Reg-S-2,50,0.3,90,0,S,0.20326576341328764
50,K-Reg-S-2,51,0.3,90,0,S,0.18897853438245665
51,K-Reg-S-2,52,0.55,90,0,S,0.3270155968195255
52,K-Reg-S-2,53,0.3,0,0,S,0.24846053345294855
53,K-Reg-S-2,54,0.55,0,0,S,0.20485388518481823
54,K-Reg-S-2,55,0.3,90,0,S,0.17945398162639367
55,K-Reg-S-2,56,0.8,90,0,S,0.2382306328023985
56,K-Reg-S-2,57,0.55,0,0,S,0.17509806359896896
57,K-Reg-S-2,58,0.8,0,1,S,0.2227508775895278
58,K-Reg-S-2,59,0.3,0,0,S,0.2861237597775159
59,K-Reg-S-2,60,0.3,0,0,S,0.24464296720446388
0,K-Reg-S-20,1,0.55,90,0,S,0.4655701306530467
1,K-Reg-S-20,2,0.55,0,1,S,0.4415543133683145
2,K-Reg-S-20,3,0.8,90,0,S,0.5210699840359826
3,K-Reg-S-20,4,0.55,90,0,S,0.4498867658665247
4,K-Reg-S-20,5,0.3,0,0,S,0.5156371989484075
5,K-Reg-S-20,6,0.55,90,0,S,0.47298438215340616
6,K-Reg-S-20,7,0.8,90,0,S,0.48974167328660434
7,K-Reg-S-20,8,0.8,0,1,S,0.4793968405822012
8,K-Reg-S-20,9,0.3,0,0,S,0.30607368225702514
9,K-Reg-S-20,10,0.8,90,0,S,0.45520245096563616
10,K-Reg-S-20,11,0.55,0,0,S,0.2963337649257258
11,K-Reg-S-20,12,0.55,0,1,S,0.40177570960321224
12,K-Reg-S-20,13,0.8,0,1,S,0.4382844266140652
13,K-Reg-S-20,14,0.8,90,0,S,0.40945285404444504
14,K-Reg-S-20,15,0.8,90,0,S,0.21297316694813578
15,K-Reg-S-20,16,0.8,0,1,S,0.39736707246640374
16,K-Reg-S-20,17,0.55,90,0,S,0.3632383503906053
17,K-Reg-S-20,18,0.3,90,0,S,0.3032605644611788
18,K-Reg-S-20,19,0.8,90,0,S,0.35030185722930646
19,K-Reg-S-20,20,0.55,0,0,S,0.3362966864360053
20,K-Reg-S-20,21,0.3,90,0,S,0.3530365862604917
21,K-Reg-S-20,22,0.3,0,0,S,0.37413162900590974
22,K-Reg-S-20,23,0.55,0,1,S,0.35478832505903296
23,K-Reg-S-20,24,0.3,0,0,S,0.27993791348903513
24,K-Reg-S-20,25,0.3,0,0,S,0.30340045343043903
25,K-Reg-S-20,26,0.3,90,0,S,0.25031219300504626
26,K-Reg-S-20,27,0.3,90,0,S,0.273706013994667
27,K-Reg-S-20,28,0.55,0,1,S,0.3062160981974479
28,K-Reg-S-20,29,0.3,90,0,S,0.23047455831154467
29,K-Reg-S-20,30,0.8,0,1,S,0.3971257850925874
30,K-Reg-S-20,31,0.55,90,0,S,0.33256594997025785
31,K-Reg-S-20,32,0.3,0,0,S,0.25917778762864446
32,K-Reg-S-20,33,0.8,0,1,S,0.274928940971842
33,K-Reg-S-20,34,0.3,90,0,S,0.319550257513038
34,K-Reg-S-20,35,0.8,0,1,S,0.2925537055549531
35,K-Reg-S-20,36,0.55,0,1,S,0.3996383326983114
36,K-Reg-S-20,37,0.3,0,0,S,0.2934913372009412
37,K-Reg-S-20,38,0.3,90,0,S,0.28695335218761187
38,K-Reg-S-20,39,0.55,0,0,S,0.31091024972468667
39,K-Reg-S-20,40,0.8,90,0,S,0.24017476273641458
40,K-Reg-S-20,41,0.3,0,0,S,0.30855570636093166
41,K-Reg-S-20,42,0.55,90,0,S,0.3576138485443623
42,K-Reg-S-20,43,0.8,90,0,S,0.3362764776080663
43,K-Reg-S-20,44,0.8,0,1,S,0.2729830056165386
44,K-Reg-S-20,45,0.3,0,0,S,0.2789021955224792
45,K-Reg-S-20,46,0.8,0,1,S,0.32153253541934673
46,K-Reg-S-20,47,0.55,90,0,S,0.28001570965664213
47,K-Reg-S-20,48,0.3,90,0,S,0.2981936161021644
48,K-Reg-S-20,49,0.8,0,1,S,0.27256814429823545
49,K-Reg-S-20,50,0.8,0,1,S,0.39549055150093443
50,K-Reg-S-20,51,0.8,90,0,S,0.2914064968495917
51,K-Reg-S-20,52,0.3,90,0,S,0.3275492470585758
52,K-Reg-S-20,53,0.3,0,0,S,0.29124272779405186
53,K-Reg-S-20,54,0.55,0,1,S,0.29647000294573234
54,K-Reg-S-20,55,0.55,90,0,S,0.32207675102185856
55,K-Reg-S-20,56,0.55,90,0,S,0.3083485797229632
56,K-Reg-S-20,57,0.55,0,1,S,0.390022790051792
57,K-Reg-S-20,58,0.3,90,0,S,0.33759981802375116
58,K-Reg-S-20,59,0.55,90,0,S,0.33102470347737856
59,K-Reg-S-20,60,0.8,90,0,S,0.29087006285481587
0,K-Reg-S-21,1,0.8,0,1,S,0.20572205611983432
1,K-Reg-S-21,2,0.8,90,0,S,0.19982943800078695
2,K-Reg-S-21,3,0.55,0,1,S,0.2883958691479591
3,K-Reg-S-21,4,0.55,90,0,S,0.241869163685016
4,K-Reg-S-21,5,0.55,90,0,S,0.2163715784589837
5,K-Reg-S-21,6,0.3,90,0,S,0.2568242856781374
6,K-Reg-S-21,7,0.8,0,1,S,0.3401169653463211
7,K-Reg-S-21,8,0.3,0,1,S,0.22651921945073025
8,K-Reg-S-21,9,0.3,90,1,S,0.22540395585912487
9,K-Reg-S-21,10,0.55,0,1,S,0.27915203923535886
10,K-Reg-S-21,11,0.3,0,0,S,0.24286011129240695
11,K-Reg-S-21,12,0.3,0,1,S,0.20914645770451112
12,K-Reg-S-21,13,0.8,0,1,S,0.28613124073897395
13,K-Reg-S-21,14,0.55,90,0,S,0.19986752681045933
14,K-Reg-S-21,15,0.55,90,0,S,0.22311686777213993
15,K-Reg-S-21,16,0.8,0,1,S,0.36299552231403953
16,K-Reg-S-21,17,0.8,90,0,S,0.19036911535757137
17,K-Reg-S-21,18,0.3,90,0,S,0.19113994206062582
18,K-Reg-S-21,19,0.3,0,0,S,0.21049537825165682
19,K-Reg-S-21,20,0.8,0,1,S,0.2492981078133276
20,K-Reg-S-21,21,0.8,0,1,S,0.19865532367499875
21,K-Reg-S-21,22,0.8,90,0,S,0.20560222577759257
22,K-Reg-S-21,23,0.8,90,0,S,0.1793489282076108
23,K-Reg-S-21,24,0.3,0,1,S,0.1874431980354946
24,K-Reg-S-21,25,0.3,90,0,S,0.23083846780789227
25,K-Reg-S-21,26,0.55,0,1,S,0.2648568810038662
26,K-Reg-S-21,27,0.55,0,1,S,0.23790292213968667
27,K-Reg-S-21,28,0.55,0,1,S,0.22050913289681742
28,K-Reg-S-21,29,0.3,90,0,S,0.18043849423549518
29,K-Reg-S-21,30,0.3,90,0,S,0.22552846158145493
30,K-Reg-S-21,31,0.3,0,1,S,0.23015568531662742
31,K-Reg-S-21,32,0.55,0,1,S,0.2803499093498476
32,K-Reg-S-21,33,0.8,90,0,S,0.18132250157717067
33,K-Reg-S-21,34,0.55,90,0,S,0.20238833712903367
34,K-Reg-S-21,35,0.3,90,0,S,0.19608175581162215
35,K-Reg-S-21,36,0.8,90,0,S,0.17598111217677315
36,K-Reg-S-21,37,0.8,90,0,S,0.2216872107110541
37,K-Reg-S-21,38,0.3,0,1,S,0.27789135325130854
38,K-Reg-S-21,39,0.3,90,0,S,0.19843731017898852
39,K-Reg-S-21,40,0.55,90,0,S,0.19787249674038807
40,K-Reg-S-21,41,0.8,90,0,S,0.20278675756493297
41,K-Reg-S-21,42,0.8,0,1,S,0.2800281017659322
42,K-Reg-S-21,43,0.55,90,0,S,0.2006370683293463
43,K-Reg-S-21,44,0.3,0,0,S,0.2622102309026758
44,K-Reg-S-21,45,0.3,90,0,S,0.188462974908157
45,K-Reg-S-21,46,0.8,0,1,S,0.23482488525372175
46,K-Reg-S-21,47,0.55,90,0,S,0.1637236297649104
47,K-Reg-S-21,48,0.8,90,0,S,0.2307287962851549
48,K-Reg-S-21,49,0.3,90,0,S,0.24168475036633527
49,K-Reg-S-21,50,0.3,0,1,S,0.2715418546614008
50,K-Reg-S-21,51,0.55,0,1,S,0.25346428252313385
51,K-Reg-S-21,52,0.8,0,1,S,0.28451184419203973
52,K-Reg-S-21,53,0.55,90,0,S,0.2262019557652796
53,K-Reg-S-21,54,0.3,0,0,S,0.24894931031458387
54,K-Reg-S-21,55,0.55,0,1,S,0.2614998826456078
55,K-Reg-S-21,56,0.8,0,1,S,0.2558212941603659
56,K-Reg-S-21,57,0.55,0,1,S,0.24042849226073035
57,K-Reg-S-21,58,0.55,90,0,S,0.17087602948231062
58,K-Reg-S-21,59,0.8,90,0,S,0.18839811923518968
59,K-Reg-S-21,60,0.55,0,1,S,0.2947128450495567
0,K-Reg-S-3,1,0.55,0,1,S,0.3489204203700938
1,K-Reg-S-3,2,0.3,90,1,S,0.2988551603179237
2,K-Reg-S-3,3,0.3,90,0,S,0.35082818684366834
3,K-Reg-S-3,4,0.3,90,0,S,0.3154494515104695
4,K-Reg-S-3,5,0.3,90,1,S,0.3506417399278326
5,K-Reg-S-3,6,0.55,0,1,S,0.3767907102720259
6,K-Reg-S-3,7,0.8,90,0,S,0.30107852583020234
7,K-Reg-S-3,8,0.3,0,1,S,0.37359399371899804
8,K-Reg-S-3,9,0.55,0,1,S,0.4032138257338396
9,K-Reg-S-3,10,0.8,0,1,S,0.31125199801799286
10,K-Reg-S-3,11,0.3,90,0,S,0.31831815062922103
11,K-Reg-S-3,12,0.55,0,1,S,0.3553816032012621
12,K-Reg-S-3,13,0.3,90,1,S,0.3680091990763586
13,K-Reg-S-3,14,0.3,0,0,S,0.3719461777737237
14,K-Reg-S-3,15,0.3,90,0,S,0.3342208446659619
15,K-Reg-S-3,16,0.8,90,1,S,0.38324014591099154
16,K-Reg-S-3,17,0.8,90,1,S,0.35453991982275807
17,K-Reg-S-3,18,0.3,0,1,S,0.3519961577625745
18,K-Reg-S-3,19,0.55,90,1,S,0.4337214295357421
19,K-Reg-S-3,20,0.3,0,1,S,0.36492734522243164
20,K-Reg-S-3,21,0.55,90,1,S,0.4262128146572034
21,K-Reg-S-3,22,0.55,0,1,S,0.30304056200302193
22,K-Reg-S-3,23,0.8,0,1,S,0.3543786418919542
23,K-Reg-S-3,24,0.3,90,0,S,0.37787430585637194
24,K-Reg-S-3,25,0.55,90,0,S,0.4438492829992342
25,K-Reg-S-3,26,0.8,0,1,S,0.4451906643653973
26,K-Reg-S-3,27,0.8,0,1,S,0.36445594880383125
27,K-Reg-S-3,28,0.8,0,1,S,0.46537437611646676
28,K-Reg-S-3,29,0.8,90,1,S,0.4681975142006408
29,K-Reg-S-3,30,0.55,0,1,S,0.3980070239718624
30,K-Reg-S-3,31,0.3,0,0,S,0.27421828193476006
31,K-Reg-S-3,32,0.3,90,0,S,0.46607831304113156
32,K-Reg-S-3,33,0.8,90,1,S,0.41325423860397337
33,K-Reg-S-3,34,0.55,90,1,S,0.367026771256579
34,K-Reg-S-3,35,0.3,0,0,S,0.3760184450500381
35,K-Reg-S-3,36,0.55,90,1,S,0.29114335842099104
36,K-Reg-S-3,37,0.8,0,1,S,0.3819713802816687
37,K-Reg-S-3,38,0.8,0,1,S,0.4363283326188663
38,K-Reg-S-3,39,0.8,90,1,S,0.4375297656216401
39,K-Reg-S-3,40,0.8,0,1,S,0.38265458409441
40,K-Reg-S-3,41,0.8,90,1,S,0.4300420800124105
41,K-Reg-S-3,42,0.8,90,1,S,0.4009754528063842
42,K-Reg-S-3,43,0.55,90,1,S,0.36325563706766384
43,K-Reg-S-3,44,0.8,0,1,S,0.4513781032924399
44,K-Reg-S-3,45,0.55,90,1,S,0.4696015915352243
45,K-Reg-S-3,46,0.55,0,1,S,0.39817528727148377
46,K-Reg-S-3,47,0.55,0,1,S,0.4116051559807231
47,K-Reg-S-3,48,0.55,90,1,S,0.4262813652269705
48,K-Reg-S-3,49,0.8,90,1,S,0.41643690721041765
49,K-Reg-S-3,50,0.3,0,0,S,0.4405662091224159
50,K-Reg-S-3,51,0.3,90,0,S,0.36338186516531323
51,K-Reg-S-3,52,0.3,0,0,S,0.4032082982024761
52,K-Reg-S-3,53,0.55,90,1,S,0.37776476552240407
53,K-Reg-S-3,54,0.3,0,0,S,0.33151342109796056
54,K-Reg-S-3,55,0.8,90,1,S,0.46632035193510746
55,K-Reg-S-3,56,0.55,90,1,S,0.4399742970355549
56,K-Reg-S-3,57,0.55,0,1,S,0.3409030785080136
57,K-Reg-S-3,58,0.8,0,1,S,0.4599613942237053
58,K-Reg-S-3,59,0.55,0,1,S,0.38629608408048627
59,K-Reg-S-3,60,0.3,0,0,S,0.36585147746370905
0,K-Reg-S-4,1,0.8,0,1,S,0.4004080848946346
1,K-Reg-S-4,2,0.3,0,0,S,0.35858468728079834
2,K-Reg-S-4,3,0.8,0,1,S,0.35752739356039764
3,K-Reg-S-4,4,0.3,90,0,S,0.40303273537840123
4,K-Reg-S-4,5,0.8,0,1,S,0.41751162988212565
5,K-Reg-S-4,6,0.3,90,0,S,0.36839977318110606
6,K-Reg-S-4,7,0.3,0,0,S,0.3064209267425253
7,K-Reg-S-4,8,0.8,0,1,S,0.3881239305280107
8,K-Reg-S-4,9,0.8,0,1,S,0.41040377156183727
9,K-Reg-S-4,10,0.3,90,0,S,0.3229295131451396
10,K-Reg-S-4,11,0.3,0,0,S,0.4263239736403149
11,K-Reg-S-4,12,0.8,90,1,S,0.38931720895696503
12,K-Reg-S-4,13,0.8,90,1,S,0.34819328100837726
13,K-Reg-S-4,14,0.8,0,1,S,0.43191352532440785
14,K-Reg-S-4,15,0.8,0,1,S,0.40816829520180564
15,K-Reg-S-4,16,0.3,0,0,S,0.32989679376823755
16,K-Reg-S-4,17,0.3,90,0,S,0.4216892965204178
17,K-Reg-S-4,18,0.55,0,1,S,0.3871960356551021
18,K-Reg-S-4,19,0.55,90,1,S,0.32973170848072864
19,K-Reg-S-4,20,0.3,0,0,S,0.3388581429235521
20,K-Reg-S-4,21,0.8,0,1,S,0.38950528873177814
21,K-Reg-S-4,22,0.8,0,1,S,0.4066065367245349
22,K-Reg-S-4,23,0.3,0,0,S,0.34882821533048197
23,K-Reg-S-4,24,0.55,0,1,S,0.36171433447042106
24,K-Reg-S-4,25,0.8,90,1,S,0.3518005491476072
25,K-Reg-S-4,26,0.55,0,1,S,0.34796996709743444
26,K-Reg-S-4,27,0.8,90,1,S,0.3045379950416457
27,K-Reg-S-4,28,0.55,90,0,S,0.33257914001655026
28,K-Reg-S-4,29,0.55,0,1,S,0.37304607730317557
29,K-Reg-S-4,30,0.55,90,1,S,0.34947710299458323
30,K-Reg-S-4,31,0.8,90,1,S,0.408538058135702
31,K-Reg-S-4,32,0.3,90,0,S,0.29828596711029115
32,K-Reg-S-4,33,0.55,90,0,S,0.32469171363808885
33,K-Reg-S-4,34,0.8,90,1,S,0.4416991644194522
34,K-Reg-S-4,35,0.55,0,1,S,0.4265345391568051
35,K-Reg-S-4,36,0.55,0,0,S,0.39499116473610435
36,K-Reg-S-4,37,0.3,0,0,S,0.3893273132423374
37,K-Reg-S-4,38,0.8,90,1,S,0.4026543068967636
38,K-Reg-S-4,39,0.8,0,1,S,0.4218123608389861
39,K-Reg-S-4,40,0.55,90,0,S,0.34575920423938616
40,K-Reg-S-4,41,0.3,90,0,S,0.3818866627257597
41,K-Reg-S-4,42,0.3,90,0,S,0.35669325426520754
42,K-Reg-S-4,43,0.8,90,1,S,0.4118574242635924
43,K-Reg-S-4,44,0.8,90,1,S,0.4501742865115993
44,K-Reg-S-4,45,0.8,90,1,S,0.3648933130170883
45,K-Reg-S-4,46,0.55,90,0,S,0.38673109170644765
46,K-Reg-S-4,47,0.55,0,0,S,0.37024016584734354
47,K-Reg-S-4,48,0.55,0,1,S,0.3938519529520816
48,K-Reg-S-4,49,0.3,90,0,S,0.37280994252663124
49,K-Reg-S-4,50,0.55,90,0,S,0.3909739145506976
50,K-Reg-S-4,51,0.3,0,0,S,0.35437445898321257
51,K-Reg-S-4,52,0.55,90,0,S,0.3843634234870752
52,K-Reg-S-4,53,0.3,90,0,S,0.3841621803338642
53,K-Reg-S-4,54,0.55,90,1,S,0.3463949023283728
54,K-Reg-S-4,55,0.55,0,1,S,0.3538758258427192
55,K-Reg-S-4,56,0.55,0,1,S,0.34922097973054517
56,K-Reg-S-4,57,0.3,0,0,S,0.36076603252550854
57,K-Reg-S-4,58,0.3,90,0,S,0.3154122991583506
58,K-Reg-S-4,59,0.55,90,0,S,0.3594614613673153
59,K-Reg-S-4,60,0.3,0,1,S,0.3781229353161126
0,K-Reg-S-6,1,0.55,0,1,S,0.41736969368818316
1,K-Reg-S-6,2,0.8,0,1,S,0.5050927507371508
2,K-Reg-S-6,3,0.8,90,1,S,0.3927500074596797
3,K-Reg-S-6,4,0.8,0,1,S,0.3838184758725395
4,K-Reg-S-6,5,0.55,90,0,S,0.3451245213965036
5,K-Reg-S-6,6,0.8,90,0,S,0.26194111828946615
6,K-Reg-S-6,7,0.8,90,0,S,0.28722575267076744
7,K-Reg-S-6,8,0.55,90,1,S,0.28458611089506136
8,K-Reg-S-6,9,0.3,0,1,S,0.2822161501885225
9,K-Reg-S-6,10,0.55,0,1,S,0.3589025052841467
10,K-Reg-S-6,11,0.55,90,1,S,0.41501186158087305
11,K-Reg-S-6,12,0.55,0,1,S,0.43349906060079363
12,K-Reg-S-6,13,0.3,0,0,S,0.3019829666898668
13,K-Reg-S-6,14,0.3,0,1,S,0.4254402006739189
14,K-Reg-S-6,15,0.3,90,0,S,0.2848842454680684
15,K-Reg-S-6,16,0.8,0,1,S,0.41183146569496537
16,K-Reg-S-6,17,0.8,90,1,S,0.411974673128255
17,K-Reg-S-6,18,0.3,0,0,S,0.3484422678796419
18,K-Reg-S-6,19,0.8,90,0,S,0.34757506482553174
19,K-Reg-S-6,20,0.3,0,1,S,0.45428556720813923
20,K-Reg-S-6,21,0.55,90,0,S,0.30478774111148516
21,K-Reg-S-6,22,0.8,90,0,S,0.4146920139863688
22,K-Reg-S-6,23,0.55,90,0,S,0.417205360328951
23,K-Reg-S-6,24,0.3,90,1,S,0.3937223769795579
24,K-Reg-S-6,25,0.8,90,0,S,0.30165324944242583
25,K-Reg-S-6,26,0.8,90,0,S,0.41504418805808874
26,K-Reg-S-6,27,0.55,90,0,S,0.3841481136627309
27,K-Reg-S-6,28,0.8,0,1,S,0.38034265838339854
28,K-Reg-S-6,29,0.55,90,1,S,0.3276023883545104
29,K-Reg-S-6,30,0.3,0,0,S,0.3225166545323631
30,K-Reg-S-6,31,0.8,90,1,S,0.4094317205903406
31,K-Reg-S-6,32,0.3,90,0,S,0.3852127873402251
32,K-Reg-S-6,33,0.55,0,1,S,0.3782946400531548
33,K-Reg-S-6,34,0.8,0,1,S,0.31047454570050437
34,K-Reg-S-6,35,0.3,0,1,S,0.34509998896725885
35,K-Reg-S-6,36,0.8,90,1,S,0.4421285702045094
36,K-Reg-S-6,37,0.55,0,1,S,0.4077071474091716
37,K-Reg-S-6,38,0.8,0,1,S,0.3012702481180127
38,K-Reg-S-6,39,0.55,0,1,S,0.39700852368620065
39,K-Reg-S-6,40,0.8,0,1,S,0.28622452348212335
40,K-Reg-S-6,41,0.3,90,0,S,0.40483117835411647
41,K-Reg-S-6,42,0.3,90,0,S,0.3135540774849462
42,K-Reg-S-6,43,0.55,0,1,S,0.35085897738329846
43,K-Reg-S-6,44,0.55,0,1,S,0.5136642242778302
44,K-Reg-S-6,45,0.8,0,1,S,0.3162976126252438
45,K-Reg-S-6,46,0.3,90,0,S,0.2995693778606091
46,K-Reg-S-6,47,0.55,0,1,S,0.4196728371838961
47,K-Reg-S-6,48,0.3,90,0,S,0.3381659796274454
48,K-Reg-S-6,49,0.55,90,0,S,0.4436319813674199
49,K-Reg-S-6,50,0.3,90,0,S,0.620230322759513
50,K-Reg-S-6,51,0.3,0,0,S,0.3128645334944751
51,K-Reg-S-6,52,0.3,0,1,S,0.49629223338658424
52,K-Reg-S-6,53,0.3,90,0,S,0.31030602900291654
53,K-Reg-S-6,54,0.55,0,1,S,0.32242945988602084
54,K-Reg-S-6,55,0.8,0,1,S,0.28720415593597165
55,K-Reg-S-6,56,0.55,90,1,S,0.367232537830251
56,K-Reg-S-6,57,0.3,90,0,S,0.3337217093844246
57,K-Reg-S-6,58,0.3,0,1,S,0.5042135528705958
58,K-Reg-S-6,59,0.55,90,0,S,0.32885393957814457
59,K-Reg-S-6,60,0.8,0,1,S,0.28915181935288
0,K-Reg-S-7,1,0.55,90,1,S,0.3248215591786609
1,K-Reg-S-7,2,0.3,0,0,S,0.34091489130423097
2,K-Reg-S-7,3,0.3,0,0,S,0.35612587627137066
3,K-Reg-S-7,4,0.3,90,0,S,0.365101310414259
4,K-Reg-S-7,5,0.55,90,0,S,0.38215857905973394
5,K-Reg-S-7,6,0.55,90,0,S,0.280126367163396
6,K-Reg-S-7,7,0.3,0,0,S,0.3420604147172507
7,K-Reg-S-7,8,0.8,0,1,S,0.31691181200074287
8,K-Reg-S-7,9,0.8,0,1,S,0.3820105116704326
9,K-Reg-S-7,10,0.8,0,1,S,0.3562436658366787
10,K-Reg-S-7,11,0.8,90,0,S,0.3490177964237704
11,K-Reg-S-7,12,0.55,0,0,S,0.40141181069289233
12,K-Reg-S-7,13,0.8,0,1,S,0.3532344519584817
13,K-Reg-S-7,14,0.3,0,0,S,0.36248774116710714
14,K-Reg-S-7,15,0.8,90,0,S,0.42106761062173415
15,K-Reg-S-7,16,0.55,0,1,S,0.40757162794414764
16,K-Reg-S-7,17,0.3,90,0,S,0.34252782783594327
17,K-Reg-S-7,18,0.55,0,1,S,0.3685798411877806
18,K-Reg-S-7,19,0.3,90,0,S,0.2895957606158077
19,K-Reg-S-7,20,0.8,90,0,S,0.37292799990881415
20,K-Reg-S-7,21,0.8,90,0,S,0.4029950779498707
